iso3,total_population,population_density,urbanization_rate,population_growth_pct,literacy_rate_unesco,life_expectancy,gdp_total_usd,gdp_per_capita_ppp,real_gdp_growth_pct,inflation_pct_wb,unemployment_rate,military_expenditure_pct_gdp,military_expenditure_constusd,wgi_gov_effectiveness,Corruption_Perception_Index_2024_iso3
TCD,-0.12607572328956188,-0.20494606615491298,-1.6261359689329813,2.193886889397116,-4.991123970324219,-2.6278961237450655,-0.20669273316277623,-0.9670656400385083,0.1459666023009618,-0.07311716997476327,1.0649962449392893,0.3426727938912024,-0.06819945426108255,-1.4876519622982105,-1.1559870814011175
TGO,-0.19653837899553198,-0.0948068247078574,-0.7684449180434361,0.7806280453398846,0.2580697960827666,-1.5489381737130168,-0.20841773711238665,-0.9234048499706979,0.5090971097569145,0.09823515542398606,0.8983292475221476,0.7557931875616308,-0.06819945433959203,-0.5578129989740825,-0.5836542400989598
THA,0.24248863552831676,-0.11410114738044294,-0.3798329620699284,-0.7201707754881003,0.17309445738113705,0.3744766960116538,0.010910730567663032,-0.18605843795761834,-0.2091342166424076,0.31234930752591755,1.1422655688592085,-0.30816835589089164,-0.06819945429545107,0.21585986702764223,-0.4795937234985675
TJK,-0.188901172790319,-0.1625361126287149,-1.4612806228367399,0.5817248726711097,0.2580697960827666,-0.2757115236817143,-0.20716483524790058,-0.8549954000250756,0.8097053266603079,0.20706469766345553,-0.9981925129933341,-0.2863541046730143,-0.06819945456345451,-0.758275457733383,-1.2600475980015098
TKM,-0.21018732173169996,-0.20441922798273232,-0.36299794094582916,0.4691838348221558,0.2580697960827666,-0.5172461782064918,-0.18610422839476318,-0.31752615172273924,0.49197575874280075,0.20706469766345553,0.43588701525204954,-0.1577769425699707,-0.0681994544990736,-1.2063061087752405,-1.364108114601902
TLS,-0.25226309588364326,-0.14901285678284254,-1.2813376881887744,-0.004430482798657542,0.2580697960827666,-0.8526093793637807,-0.21149275035669798,-0.8607663710751623,-3.387487116209182,0.2704026081449622,0.9642526960310405,-0.2722119071232625,-0.0681994545654172,-0.830133053113162,0.040708859503394076
TON,-0.2612668645752628,-0.11014303469725015,-1.6775360587447876,-0.9590266657392648,0.8447301061506826,-0.120268429185573,-0.19330355222309786,-0.31752615172273924,-0.041116862832377206,0.21408589570167674,0.8490333750466548,-0.1577769425699707,-0.0681994544990736,-0.08023811147677108,-0.16741217369739056
TTO,-0.25238113020570946,-0.023205499046752825,-0.3870357938926441,-0.6125478083827952,0.2580697960827666,-0.03656830137995784,-0.20052524423220602,0.23781378849485799,-0.29486159371330434,0.34757934765026455,0.3885473281922511,-0.41256867221414667,-0.06819945456329261,-0.006358184435664993,-0.11538191539719439
TUN,-0.17616174023002934,-0.1591814515290127,0.3419845512408119,-0.2705655887560021,-0.3031071110447491,0.38798125444751624,-0.19135081989214553,-0.5307396382329971,-0.5027555826417011,0.011944974759308436,-1.8917780108824234,0.13704968743307833,-0.0681994545604426,-0.2714234502493225,-0.2194424319975867
TUR,0.3383424819576757,-0.1357698750363421,0.6368744529057274,-0.4349031327347011,0.2580697960827666,0.4791370238895996,0.27251231973841433,0.49588093567208397,0.3030722562579335,-2.565701524616519,-0.3749518395531769,-0.18229437886473807,-0.06819945406853696,-0.2171420595244098,-0.4795937234985675
TUV,-0.2619337345728641,0.025070276533313843,0.15858937175474,-1.8121822341512757,0.2580697960827666,-0.9347621098486184,-0.2123676562153471,-0.8120633239638584,0.10314749627394078,0.20706469766345553,0.26726383241921353,-0.1577769425699707,-0.0681994544990736,-0.42541983635469854,-0.16741217369739056
TWN,-0.21399251440167302,-0.14849458553518025,0.08306618838283189,-0.021948741343455324,0.2580697960827666,0.1049482172292002,-0.19330355222309786,-0.31752615172273924,-0.041116862832377206,0.20706469766345553,0.26726383241921353,-0.1577769425699707,-0.0681994544990736,-0.022785419396623555,1.2374048004079057
TZA,0.2067122678698941,-0.16275974295065707,-1.0702393093845648,1.1395637834906465,-0.5616366598538245,-0.9502360830563792,-0.17811090686357228,-0.8891650884824336,0.2964558635637127,0.2204521177374855,0.7739158550839993,-0.31335411131061597,-0.06819945162354686,-0.43091947444344697,-0.11538191539719439
UGA,0.08034036462697924,-0.045085723027746244,-1.5236341314558717,1.075434592166489,-0.6773503732926734,-0.7734107710367863,-0.1912470262464921,-0.922460283286005,0.3389475230617023,0.20706469766345553,0.7025150874111628,-0.003279791229500039,-0.06819944967347566,-0.5283590761752681,-0.8958357899001368
UKR,0.003481805006939056,-0.16435451890385372,0.32284803355797526,-6.0042033454182215,0.8932811807531871,-0.04613403027202786,-0.1348804232418404,-0.3970256552612416,0.336939697521384,0.04735039165025832,0.26726383241921353,12.943602488879078,-0.06819945135788757,-0.3300403731631097,-0.42756346519837135
URY,-0.23816458703858492,-0.20153779519140796,1.4171670269310603,-0.7439425480116456,0.8123625172955434,0.6172774028897915,-0.17890079382801208,0.21026546431888096,-0.4505931874398674,0.13040016827170484,-0.365562149557845,0.0034663768370983327,-0.06819945448242937,0.9160472622429797,1.7056771251096712
USA,2.094426181754132,-0.18921458616573184,0.8855639421693183,-0.3809500727301035,0.2580697960827666,0.6520749719082134,11.808110342576544,1.958141416129184,-0.05020938608941726,0.22584969471174535,0.4746194864827939,0.5119584148313298,-0.06819945333221861,1.2947031861717333,1.1333442838075134
UZB,-0.011156596879930772,-0.15825596030235897,-0.510933025304685,0.5836336034271536,0.8932811807531871,-0.19158937842497836,-0.1683415190984459,-0.632875888850745,0.49058697441251387,-0.10973430632196557,0.3998932036032771,-0.1577769425699707,-0.0681994544990736,-0.2541416894883725,-0.5836542400989598
VCT,-0.2612899001242879,-0.02651576447138472,-0.35038233017941567,-1.1397327422871706,0.2580697960827666,-0.35448811455758783,-0.2119324302499988,-0.2987141221336565,0.44684689111270587,0.19177329054610784,-2.25425916841055,-0.1577769425699707,-0.0681994544990736,0.11486687997257526,1.0292837672071211
VEN,-0.06288071294196829,-0.19242751860161258,1.104632318315823,-0.49516542456869306,0.6990762649827608,-0.17386464547790823,-0.19330355222309786,-0.31752615172273924,-0.041116862832377206,0.20706469766345553,0.20681770307426434,-0.5564469309071232,14.662878298614654,-1.6115334837103643,-1.7283199227032753
VGB,-0.26172850429506545,-0.03099198805098791,-0.5443473457130235,0.395641977418962,0.2580697960827666,0.4960177219344282,-0.19330355222309786,-0.31752615172273924,-0.041116862832377206,0.20706469766345553,0.26726383241921353,-0.1577769425699707,-0.0681994544990736,-0.022785419396623555,-0.16741217369739056
VIR,-0.26126461308604837,0.0020356737065191583,1.4366018867604002,-0.9887362835905715,0.2580697960827666,0.9522906383559139,-0.19330355222309786,-0.31752615172273924,-0.041116862832377206,0.20706469766345553,-1.0723319402481424,-0.1577769425699707,-0.0681994544990736,0.7137109046657893,-0.16741217369739056
VNM,0.44406556953267917,0.014209855153959268,-0.9819726543263135,-0.26772447400273935,0.5696065269226127,0.11789008573023634,-0.02605689711922317,-0.4930643393977384,0.2927869410189162,0.19210565378984482,0.9978990851809798,-0.1577769425699707,-0.0681994544990736,0.16917797033616952,-0.16741217369739056
VUT,-0.25974843210543946,-0.19698231383134035,-1.5575172752372863,0.7751788062174194,0.011267625592790223,-0.31974201108197947,-0.21190626056435788,-0.909324978365816,-0.15739031835004832,-0.18783006494177007,0.28721692365929397,-0.1577769425699707,-0.0681994544990736,-0.5480651208780761,0.352890409304571
WSM,-0.2604783789805636,-0.15959758936654597,-1.9184260318926563,-0.2817519240608599,0.8204542601692262,-0.28865339218275243,-0.21198783656108136,-0.7814811695952623,0.8548411151818658,0.264894879547446,0.387569235484404,-0.1577769425699707,-0.0681994544990736,0.5469659851757657,-0.16741217369739056
YEM,0.015147073170737956,-0.1632356096984233,-0.9670129266945189,1.2072495442046849,0.2580697960827666,-0.6266893705304716,-0.19330355222309786,-0.31752615172273924,-0.041116862832377206,0.20706469766345553,-2.0645091830882167,-0.1577769425699707,-0.0681994544990736,-2.309322304430325,-1.5722291478026869
ZAF,0.18275345347701102,-0.17838761593166422,0.2684645222811388,0.1464829437637889,0.08409454617675115,-1.0706517291095008,-0.0473123951258739,-0.485098652900184,-0.39800318794388523,0.15492010739960838,-5.210446568607555,-0.4696519718068857,-0.06819945449649994,-0.2264653473419319,-0.11538191539719439
ZMB,-0.11619097501195301,-0.19595005397982287,-0.6898104522865681,1.0711676351023482,0.2580697960827666,-1.0411105075310474,-0.20043605940797005,-0.8870507484448232,0.34386793912581454,-0.17285805995928666,0.11174709187152834,-0.25685258634934793,-0.0681994545554443,-0.6413120531406623,-0.2194424319975867
ZWE,-0.14703034748002258,-0.1855269086252524,-1.2787378494835338,0.3666177672877572,0.07195662318602292,-1.5438739642995676,-0.19711731780517408,-0.8963295161274341,0.33890900166868815,-4.887033953387738,-0.3954917864179656,-0.6505101543185047,-0.0681994541262615,-1.1689879246230555,-1.1559870814011175
